timestamp,difficulty_score
1758643375.0854747,0.9500000000000001
1758643375.155425,0.9500000000000001
1758643375.2221174,0.9500000000000001
1758643375.2875452,0.9500000000000001
1758643375.349161,0.9500000000000001
1758643375.4296424,0.9500000000000001
1758643375.4958308,0.9500000000000001
1758643375.5616472,0.9500000000000001
1758643375.6377747,0.9500000000000001
1758643375.7276635,0.9500000000000001
1758643375.809644,0.9500000000000001
1758643375.8850017,0.9500000000000001
1758643375.954055,0.9500000000000001
1758643376.0423384,0.9500000000000001
1758643376.1070156,0.9500000000000001
1758643376.1836438,0.9500000000000001
1758643376.2661726,0.9500000000000001
1758643376.3515139,0.9500000000000001
1758643376.4332516,0.9500000000000001
1758643376.520849,0.9500000000000001
1758643376.5982878,0.9500000000000001
1758643376.6853657,0.9500000000000001
1758643376.758228,0.9500000000000001
1758643376.8309367,0.9500000000000001
1758643376.907809,0.9500000000000001
1758643376.992171,0.9500000000000001
1758643377.0672493,0.9500000000000001
1758643377.1425576,0.9500000000000001
1758643377.216512,0.9500000000000001
1758643377.2916038,0.9500000000000001
1758643377.3686168,0.9500000000000001
1758643377.4439945,0.9500000000000001
1758643377.51157,0.9500000000000001
1758643377.5756948,0.9500000000000001
1758643377.648985,0.9500000000000001
1758643377.7134557,0.8
1758643377.801197,0.9500000000000001
1758643377.861294,0.9500000000000001
1758643377.9296317,0.9500000000000001
1758643377.9952426,0.9500000000000001
1758643378.0696537,0.9500000000000001
1758643378.143487,0.9500000000000001
1758643378.2169883,0.9500000000000001
1758643378.2835684,0.9500000000000001
1758643378.3488019,0.9500000000000001
1758643378.4262958,0.9500000000000001
1758643378.4904187,0.9500000000000001
1758643378.5635915,0.9500000000000001
1758643378.6243095,0.8
1758643378.6928396,0.9500000000000001
1758643378.7569284,0.9500000000000001
1758643378.826731,0.9500000000000001
1758643378.8960192,0.9500000000000001
1758643378.9557123,0.9500000000000001
1758643379.0235035,0.8
1758643379.097726,0.9500000000000001
1758643379.17756,0.9500000000000001
1758643379.239889,0.8
1758643379.3163993,0.8
1758643379.391099,0.8
1758643379.4563456,0.9500000000000001
1758643379.5466533,0.9500000000000001
1758643379.609649,0.9500000000000001
1758643379.6844127,0.8
1758643379.7587671,0.8
1758643379.8057384,0.8
1758643379.890874,0.8
1758643379.9853384,0.8
1758643380.0589294,0.8
1758643380.1439753,0.8
1758643380.218491,0.8
1758643380.2839496,0.8
1758643380.3771017,0.8
1758643380.4578145,0.8
1758643380.5244353,0.8
1758643380.610973,0.8
1758643380.6740348,0.8
1758643380.7484787,0.8
1758643380.81809,0.8
1758643380.8827267,0.8
1758643380.955904,0.8
1758643381.0498662,0.8
1758643381.1185632,0.0
1758643381.199936,0.8
1758643381.2695704,0.8
1758643381.3353372,0.9500000000000001
1758643381.4200191,0.8
1758643381.4977746,0.8
1758643381.5737004,0.8
1758643381.6314194,0.8
1758643381.6998897,0.8
1758643381.7804182,0.8
1758643381.8658438,0.8
1758643381.9508245,0.8
1758643382.0355587,0.8
1758643382.1048222,0.8
1758643382.160584,0.8
1758643382.2470486,0.8
1758643382.3217542,0.8
1758643382.387892,0.8
1758643382.4655497,0.8
1758643382.5469654,0.8
1758643382.6179802,0.8
1758643382.6735406,0.8
1758643382.7478933,0.8
1758643382.8305726,0.8
1758643382.8981159,0.8
1758643382.9680064,0.8
1758643383.0419333,0.0
1758643383.0993302,0.0
1758643383.1959677,0.9500000000000001
1758643383.2634518,0.8
1758643383.3346887,0.8
1758643383.3962526,0.8
1758643383.4554682,0.8
1758643383.5350378,0.8
1758643383.6305802,0.9500000000000001
1758643383.6966295,0.9500000000000001
1758643383.7667172,0.8
1758643383.8279827,0.9500000000000001
1758643383.8991795,0.9500000000000001
1758643383.966422,0.9500000000000001
1758643384.0370111,0.9500000000000001
1758643384.1043346,0.9500000000000001
1758643384.173384,0.9500000000000001
1758643384.2423484,0.9500000000000001
1758643384.3281403,0.9500000000000001
1758643384.4031842,0.9500000000000001
1758643384.4702475,0.9500000000000001
1758643384.5455794,0.9500000000000001
1758643384.6076818,0.9500000000000001
1758643384.6845098,0.8
1758643384.7621179,0.9500000000000001
1758643384.830533,0.9500000000000001
1758643384.9006834,0.9500000000000001
1758643384.9671946,0.9500000000000001
1758643385.0548053,0.9500000000000001
1758643385.1250577,0.9500000000000001
1758643385.2003863,0.9500000000000001
1758643385.2724457,0.9500000000000001
1758643385.3366761,0.9500000000000001
1758643385.4059415,0.9500000000000001
1758643385.4751773,0.9500000000000001
1758643385.5508723,0.9500000000000001
1758643385.6177073,0.9500000000000001
1758643385.6852198,0.9500000000000001
1758643385.7589114,0.9500000000000001
1758643385.8243783,0.8
1758643385.9062982,0.9500000000000001
1758643385.9827802,0.9500000000000001
1758643386.048573,0.8
1758643386.1213288,0.8
1758643386.1890259,0.9500000000000001
1758643386.2645838,0.8
1758643386.3409197,0.8
1758643386.407844,0.8
1758643386.4968526,0.9500000000000001
1758643386.5669956,0.8
1758643386.6381006,0.9500000000000001
1758643386.700152,0.8
1758643386.7734883,0.8
1758643386.8520074,0.8
1758643386.9222028,0.8
1758643386.9932778,0.8
1758643387.0695698,0.9500000000000001
1758643387.139515,0.9500000000000001
1758643387.2023869,0.9500000000000001
1758643387.2772236,0.9500000000000001
1758643387.3489902,0.9500000000000001
1758643387.4128277,0.9500000000000001
1758643387.4803467,0.9500000000000001
1758643387.5478241,0.9500000000000001
1758643387.6044183,0.9500000000000001
1758643387.685118,0.9500000000000001
1758643387.750829,0.9500000000000001
1758643387.8207831,0.9500000000000001
1758643387.886733,0.9500000000000001
1758643387.9586265,0.9500000000000001
1758643388.057202,0.9500000000000001
1758643388.1229432,0.9500000000000001
1758643388.1930566,0.9500000000000001
1758643388.2557814,0.9500000000000001
1758643388.322531,0.9500000000000001
1758643388.3898816,0.9500000000000001
1758643388.450953,0.9500000000000001
1758643388.5195475,0.9500000000000001
1758643388.5942693,0.9500000000000001
1758643388.671634,0.9500000000000001
1758643388.7378905,0.9500000000000001
1758643388.8063533,0.9500000000000001
1758643388.8764544,0.9500000000000001
1758643388.9413016,0.9500000000000001
1758643389.019305,0.9500000000000001
1758643389.0935092,0.9500000000000001
1758643389.1669931,0.9500000000000001
1758643389.2344337,0.9500000000000001
1758643389.3021002,0.9500000000000001
1758643389.384773,0.9500000000000001
1758643389.4609244,0.9500000000000001
1758643389.5300992,0.9500000000000001
1758643389.6062677,0.9500000000000001
1758643389.6803446,0.9500000000000001
1758643389.7498999,0.9500000000000001
1758643389.8277993,0.9500000000000001
1758643389.89205,0.9500000000000001
1758643389.9570389,0.9500000000000001
1758643390.0246868,0.9500000000000001
1758643390.0959969,0.9500000000000001
1758643390.165435,0.9500000000000001
1758643390.2310493,0.9500000000000001
1758643390.2973566,0.9500000000000001
1758643390.3661861,0.9500000000000001
1758643390.4310322,0.9500000000000001
1758643390.5047085,0.9500000000000001
1758643390.5682907,0.9500000000000001
1758643390.6334405,0.9500000000000001
1758643390.7093172,0.9500000000000001
1758643390.7844734,0.9500000000000001
1758643390.8491068,0.9500000000000001
1758643390.9187584,0.9500000000000001
1758643390.9933624,0.9500000000000001
1758643391.0711663,0.9500000000000001
1758643391.1391883,0.9500000000000001
1758643391.204901,0.9500000000000001
1758643391.2749069,0.9500000000000001
1758643391.3373592,0.9500000000000001
1758643391.4034252,0.9500000000000001
1758643391.4679172,0.9500000000000001
1758643391.534539,0.9500000000000001
1758643391.6033924,0.8
1758643391.6704457,0.8
1758643391.7453475,0.8
1758643391.8159819,0.8
1758643391.883418,0.8
1758643391.9520636,0.8
1758643392.0184267,0.8
1758643392.0907574,0.8
1758643392.171373,0.8
1758643392.236387,0.9500000000000001
1758643392.3047864,0.8
1758643392.3693712,0.9500000000000001
1758643392.4434357,0.8
1758643392.5216622,0.9500000000000001
1758643392.5907402,0.8
1758643392.6563962,0.8
1758643392.723047,0.8
1758643392.7900057,0.8
1758643392.855922,0.9500000000000001
1758643392.9238527,0.8
1758643393.0062475,0.8
1758643393.0743036,0.8
1758643393.1426768,0.8
1758643393.2061439,0.8
1758643393.2733943,0.8
1758643393.3378525,0.8
1758643393.4048347,0.8
1758643393.4881418,0.8
1758643393.554958,0.8
1758643393.6404727,0.8
1758643393.7167559,0.8
1758643393.8096366,0.8
1758643393.878414,0.8
1758643393.9583642,0.8
1758643394.0398042,0.8
1758643394.1076913,0.8
1758643394.1574879,0.8
1758643394.2341993,0.8
1758643394.3000133,0.9500000000000001
1758643394.3867302,0.8
1758643394.4816759,0.8
1758643394.5603194,0.8
1758643394.6427426,0.8
1758643394.7104442,0.8
1758643394.7774851,0.8
1758643394.837578,0.8
1758643394.913579,0.8
1758643394.9737246,0.8
1758643395.0519714,0.8
1758643395.1185408,0.8
1758643395.1896966,0.8
1758643395.2606652,0.8
1758643395.3243086,0.8
1758643395.418961,0.8
1758643395.4589531,0.8
1758643395.5494213,0.8
1758643395.6252916,0.8
1758643395.7079704,0.8
1758643395.7799478,0.8
1758643395.834212,0.8
1758643395.9111207,0.8
1758643395.9951124,0.8
1758643396.0638719,0.8
1758643396.130353,0.8
1758643396.196324,0.8
1758643396.2624714,0.8
1758643396.3548079,0.8
1758643396.426823,0.8
1758643396.513491,0.9500000000000001
1758643396.5887182,0.8
1758643396.6620722,0.8
1758643396.7240963,0.8
1758643396.809752,0.8
1758643396.9043057,0.8
1758643396.9808228,0.8
1758643397.0688584,0.8
1758643397.152483,0.8
1758643397.2349503,0.8
1758643397.3232408,0.8
1758643397.4097083,0.8
1758643397.4828637,0.8
1758643397.5487733,0.8
1758643397.6188846,0.0
1758643397.6902795,0.0
1758643397.7573953,0.0
1758643397.8234572,0.0
1758643397.8889098,0.0
1758643397.963481,0.0
1758643398.049235,0.0
1758643398.120232,0.0
1758643398.2030592,0.0
1758643398.2584388,0.0
1758643398.3406556,0.0
1758643398.4169297,0.0
1758643398.4768038,0.0
1758643398.5296898,0.0
1758643398.6020505,0.0
1758643398.6617105,0.0
1758643398.7294323,0.0
1758643398.7907002,0.0
1758643398.8568864,0.0
1758643398.9345226,0.0
1758643398.9970026,0.0
1758643399.070987,0.0
1758643399.1332908,0.0
1758643399.2118762,0.0
1758643399.2765353,0.0
1758643399.343048,0.0
1758643399.4280536,0.0
1758643399.4982073,0.0
1758643399.5693824,0.0
1758643399.6374052,0.0
1758643399.6861696,0.0
1758643399.7368858,0.0
1758643399.8049326,0.0
1758643399.861471,0.0
1758643399.9270768,0.0
1758643399.9964852,0.0
1758643400.0490522,0.0
1758643400.1006603,0.0
1758643400.176432,0.0
1758643400.2359447,0.0
1758643400.3195033,0.0
1758643400.388557,0.0
1758643400.4510474,0.0
1758643400.5220006,0.0
1758643400.5855615,0.0
1758643400.6492324,0.0
1758643400.6931915,0.0
1758643400.7720575,0.0
1758643400.834002,0.0
1758643400.8881762,0.0
1758643400.955341,0.0
1758643401.0103226,0.0
1758643401.0931907,0.0
1758643401.1441932,0.0
1758643401.2090125,0.0
1758643401.2644818,0.0
1758643401.3302085,0.0
1758643401.3949282,0.0
1758643401.4582784,0.0
1758643401.5304906,0.0
1758643401.5888832,0.0
1758643401.646278,0.0
1758643401.7084556,0.0
1758643401.780947,0.0
1758643401.8291917,0.0
1758643401.8962984,0.0
1758643401.9628696,0.0
1758643402.0229254,0.0
1758643402.08967,0.0
1758643402.1495903,0.0
1758643402.2075422,0.0
1758643402.2547781,0.0
1758643402.329826,0.0
1758643402.4141016,0.0
1758643402.48403,0.8
1758643402.5360527,0.0
1758643402.6027167,0.0
1758643402.6685002,0.0
1758643402.7413955,0.0
1758643402.809617,0.0
1758643402.8701296,0.0
1758643402.9249046,0.0
1758643402.9890077,0.0
1758643403.0592496,0.0
1758643403.118549,0.0
1758643403.1877534,0.0
1758643403.2385025,0.0
1758643403.3031387,0.0
1758643403.3576143,0.0
1758643403.4326086,0.0
1758643403.490426,0.0
1758643403.544797,0.0
1758643403.6113584,0.0
1758643403.6699636,0.0
1758643403.725767,0.0
1758643403.7932484,0.0
1758643403.8574727,0.0
1758643403.910144,0.0
1758643403.974573,0.0
1758643404.0440571,0.0
1758643404.1095524,0.0
1758643404.1832292,0.0
1758643404.247566,0.0
1758643404.3081255,0.0
1758643404.3719864,0.0
1758643404.4468915,0.9500000000000001
1758643404.510392,0.9500000000000001
1758643404.5962813,0.9500000000000001
1758643404.670951,0.9500000000000001
1758643404.7392426,0.9500000000000001
1758643404.8056555,0.9500000000000001
1758643404.8677802,0.0
1758643404.922456,0.0
1758643404.9942486,0.0
1758643405.0740623,0.0
1758643405.1263278,0.0
1758643405.1981814,0.0
1758643405.2915576,0.0
1758643405.3547425,0.0
1758643405.4061906,0.0
1758643405.4454715,0.0
1758643405.5322866,0.9500000000000001
1758643405.6068814,0.9500000000000001
1758643405.682557,0.9500000000000001
1758643405.7479808,0.9500000000000001
1758643405.825567,0.9500000000000001
1758643405.9015906,0.9500000000000001
1758643405.9668143,0.9500000000000001
1758643406.0476167,0.9500000000000001
1758643406.126156,0.8
1758643406.2006717,0.9500000000000001
1758643406.2685068,0.9500000000000001
1758643406.3363743,0.9500000000000001
1758643406.4091816,0.9500000000000001
1758643406.4764795,0.9500000000000001
1758643406.5408542,0.9500000000000001
1758643406.6046004,0.0
1758643406.663382,0.0
1758643406.7214847,0.0
1758643406.7875562,0.0
1758643406.8500636,0.0
1758643406.912017,0.0
1758643406.96861,0.0
1758643407.045284,0.9500000000000001
1758643407.1092007,0.9500000000000001
1758643407.1713912,0.0
1758643407.23429,0.0
1758643407.3257701,0.0
1758643407.4003544,0.0
1758643407.4561572,0.0
1758643407.5530019,0.8
1758643407.6300857,0.9500000000000001
1758643407.6953826,0.9500000000000001
1758643407.7588723,0.0
1758643407.828622,0.0
1758643407.9153562,0.9500000000000001
1758643407.997256,0.9500000000000001
1758643408.0794804,0.9500000000000001
1758643408.1462634,0.8
1758643408.2344306,0.8
1758643408.2988043,0.8
1758643408.3664994,0.0
1758643408.4441214,0.0
1758643408.517597,0.8
1758643408.6185539,0.8
1758643408.6742818,0.8
1758643408.750619,0.0
1758643408.8140771,0.0
1758643408.880522,0.0
1758643408.9504895,0.0
1758643409.0346124,0.8
1758643409.094552,0.0
1758643409.162888,0.0
1758643409.2308664,0.0
1758643409.3171175,0.9500000000000001
1758643409.398991,0.9500000000000001
1758643409.4723237,0.8
1758643409.543492,0.8
1758643409.6245196,0.9500000000000001
1758643409.6932802,0.0
1758643409.7569852,0.0
1758643409.8336685,0.0
1758643409.9118545,0.8
1758643409.9960814,0.9500000000000001
1758643410.0739613,0.0
1758643410.1448283,0.0
1758643410.2136307,0.0
1758643410.2807162,0.8
1758643410.3621285,0.8
1758643410.4142118,0.0
1758643410.4981883,0.0
1758643410.5807254,0.0
1758643410.664005,0.8
1758643410.720086,0.0
1758643410.8157837,0.9500000000000001
1758643410.8933566,0.0
1758643410.9752429,0.0
1758643411.0451589,0.0
1758643411.1235235,0.8
1758643411.203922,0.8
1758643411.264028,0.8
1758643411.352294,0.8
1758643411.4389026,0.8
1758643411.5188832,0.9500000000000001
1758643411.5753865,0.0
1758643411.6528902,0.0
1758643411.7053258,0.0
1758643411.7833738,0.0
1758643411.8542805,0.0
1758643411.9300027,0.9500000000000001
1758643411.9985657,0.8
1758643412.0808144,0.8
1758643412.1587527,0.8
1758643412.2497215,0.9500000000000001
1758643412.3189716,0.9500000000000001
1758643412.3892283,0.9500000000000001
1758643412.4567168,0.9500000000000001
1758643412.5518126,0.9500000000000001
1758643412.6455796,0.9500000000000001
1758643412.716021,0.9500000000000001
1758643412.8041914,0.9500000000000001
1758643412.8529198,0.9500000000000001
1758643412.93852,0.9500000000000001
1758643413.0187104,0.9500000000000001
1758643413.0891478,0.9500000000000001
1758643413.1696613,0.9500000000000001
1758643413.2356668,0.9500000000000001
1758643413.32046,0.9500000000000001
1758643413.386722,0.9500000000000001
1758643413.4534633,0.9500000000000001
1758643413.5219972,0.9500000000000001
1758643413.595914,0.9500000000000001
1758643413.6468918,0.9500000000000001
1758643413.7371967,0.9500000000000001
1758643413.8068943,0.9500000000000001
1758643413.8823688,0.9500000000000001
